Channel,PHY
13,4
13,4
13,4
13,4
13,4
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,4
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,7
36,5
36,5
36,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
44,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
64,5
64,5
64,5
64,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,8
112,5
112,5
112,5
112,5
112,5
112,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
132,5
132,5
132,5
132,5
140,5
140,5
140,5
140,5
140,5
140,5
140,5
140,5
140,5
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,4
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,4
1,6
1,6
1,6
1,7
1,4
1,6
1,6
1,6
1,6
1,4
1,4
2,4
2,4
2,4
2,4
2,4
3,4
3,4
4,4
4,4
4,4
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,4
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,4
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
7,4
7,4
7,4
8,4
8,4
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
10,4
11,4
11,4
11,4
11,4
12,4
12,4
12,4
12,4
12,4
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,7
13,6
13,7
13,6
13,6
13,7
13,7
13,7
13,6
13,7
13,7
13,6
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,6
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,7
13,7
13,6
13,6
13,4
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
13,7
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,7
13,6
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,6
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,4
13,4
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,7
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,6
13,6
13,7
13,6
13,7
13,6
13,7
13,7
13,7
13,6
13,7
13,6
13,6
13,7
13,7
13,6
13,7
13,7
13,7
13,7
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,4
13,4
36,5
36,5
36,5
36,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
64,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
104,5
104,8
104,5
104,5
104,5
104,5
104,5
104,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
140,5
140,5
140,5
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,7
1,7
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
2,4
2,4
2,4
2,4
2,4
2,4
3,4
3,4
3,4
3,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
6,4
6,4
6,4
6,4
6,4
6,4
6,4
7,4
7,4
7,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
9,4
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
10,4
10,4
10,4
10,4
10,4
10,4
11,4
11,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,6
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
13,7
13,7
13,6
13,7
13,6
13,6
13,6
13,7
13,6
13,7
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,7
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,7
13,4
13,4
13,4
13,4
13,7
13,4
13,7
13,6
13,4
13,6
13,6
13,6
13,4
13,7
13,6
13,6
13,6
13,4
13,4
13,4
13,4
13,6
13,6
13,4
13,6
13,4
13,4
13,6
13,6
13,6
13,4
13,7
13,4
13,4
13,6
13,4
13,7
13,4
13,6
13,4
13,4
13,7
13,4
13,4
13,4
13,6
13,6
13,4
13,7
13,4
13,4
13,4
13,6
13,6
13,7
13,4
13,7
13,4
13,6
13,4
13,4
13,6
13,4
13,7
13,4
13,4
13,4
13,4
13,7
13,4
13,4
13,4
13,4
13,7
13,4
13,7
13,4
13,4
13,4
13,7
13,4
13,4
13,4
13,6
13,4
13,7
13,4
13,4
13,7
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,7
13,4
13,4
13,7
13,7
13,4
13,7
13,4
13,4
13,4
13,7
13,4
13,7
13,4
13,4
13,4
13,7
13,4
13,7
13,4
13,4
13,4
13,6
13,6
13,6
13,7
13,7
13,7
13,6
13,7
13,7
13,7
13,4
13,6
13,4
13,6
13,4
13,4
13,4
13,4
13,4
13,6
13,6
13,4
13,4
13,4
13,6
13,6
13,6
13,4
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,7
13,6
13,6
13,4
13,6
13,6
13,7
13,7
13,4
13,6
13,7
13,7
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,6
44,5
44,5
44,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
52,5
60,5
60,5
60,5
64,5
64,5
64,5
64,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
100,5
104,5
104,5
104,7
104,7
104,7
104,7
104,5
104,7
104,5
104,7
104,5
104,5
104,5
104,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
140,5
140,5
140,5
140,5
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
3,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,4
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,4
5,7
5,7
5,7
5,6
5,6
5,6
5,6
5,6
5,6
5,7
5,6
5,6
5,7
5,6
5,6
5,6
5,6
5,7
5,6
5,6
5,6
5,6
5,6
5,6
5,7
5,6
5,7
5,7
5,7
5,6
5,6
5,6
5,7
5,7
5,6
5,6
5,6
5,6
5,6
5,6
5,7
5,7
5,4
5,6
5,6
6,4
6,4
6,4
6,4
6,4
6,4
6,4
7,4
7,4
7,4
7,4
8,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
11,4
11,4
11,4
11,4
11,4
11,6
11,4
11,4
11,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
13,7
13,6
13,7
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
13,6
13,7
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,4
13,4
13,6
13,6
13,6
13,6
13,7
13,6
13,4
13,6
13,6
13,6
13,6
13,4
13,6
13,4
13,6
13,4
13,4
13,6
13,6
13,6
13,6
13,4
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,4
36,5
36,5
40,5
44,5
44,5
44,5
44,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
60,5
60,5
60,5
60,5
60,5
64,5
64,5
64,5
100,5
100,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,8
104,5
104,5
104,5
104,5
104,5
104,5
104,8
104,5
104,5
104,5
104,5
104,5
104,5
104,8
104,8
104,8
104,8
104,5
104,8
104,8
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,5
104,8
104,5
104,8
104,8
104,5
104,8
104,8
104,8
104,5
104,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,8
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
112,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,5
116,8
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
132,5
140,5
140,5
140,5
1,6
1,6
1,6
1,6
1,6
1,7
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,4
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,4
1,4
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,4
1,6
1,6
1,6
1,6
1,4
1,6
1,4
1,4
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
1,6
2,4
2,4
3,4
3,4
3,4
3,4
4,4
4,4
4,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,6
5,4
5,6
5,6
5,6
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,7
9,6
9,6
9,6
9,7
9,7
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,4
9,4
9,6
9,6
9,6
9,4
9,6
9,6
9,6
9,6
9,6
9,6
10,4
10,4
10,4
10,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,7
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,7
13,7
13,6
13,4
13,7
13,6
13,4
13,4
13,6
13,4
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,7
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
